TimeofDay,AirTemp,Humidity,Dewpoint,BarPres,WindSpeed,SolarRad
1815,29.76,57.06,20.36,101.19,2.545,167.5
1830,29.19,58.79,20.32,101.22,2.393,129.8
1845,28.64,61.02,20.4,101.23,1.755,82.3
1900,28.25,63.02,20.55,101.23,1.483,62.93
1915,27.91,64.49,20.61,101.26,1.228,35.71
1930,27.63,65.67,20.65,101.24,1.46,15.84
1945,27.35,66.31,20.53,101.23,1.726,7.41
2000,27.19,66.58,20.45,101.23,1.472,4.09
2015,26.95,68.31,20.63,101.22,1.414,4.07
2030,26.61,70.8,20.89,101.22,0.977,4.06
2045,26.42,71.4,20.84,101.23,0.98,4.05
2100,26.42,71.4,20.85,101.26,0.828,4.08
2115,25.41,78.5,21.41,101.28,0.627,4.08
2130,25.02,81,21.56,101.25,0.569,4.03
2145,25.2,79,21.31,101.27,0.98,3.98
2200,24.89,81.5,21.51,101.26,0.781,4.04
2215,24.37,84.2,21.53,101.26,0.863,4.1
2230,24.34,83.5,21.38,101.27,1.135,4.09
2245,24.24,84.7,21.51,101.27,1.007,4.08
2300,24.56,81.8,21.25,101.28,1.269,4.09
2315,25.79,74.6,20.96,101.28,1.836,4.05
2330,26.05,73.7,21,101.3,1.971,4.01
2345,25.68,76.3,21.21,101.31,1.491,4.09
2400,25,80.3,21.4,101.32,1.073,4.09
15,24.55,82.3,21.36,101.33,1.253,4.12
30,24.39,83,21.32,101.32,1.309,4.11
45,24.1,84.8,21.39,101.31,1.365,4.12
100,24.04,85.1,21.4,101.31,1.616,4.12
115,23.75,86.6,21.4,101.29,1.291,4.09
130,23.47,88.1,21.41,101.28,1.137,4.12
145,23.06,89.9,21.32,101.27,1.411,4.11
200,22.9,89.1,21.02,101.28,1.196,4.1
215,22.81,89.5,21,101.28,0.759,4.1
230,22.64,90.3,20.98,101.28,0.716,4.12
245,22.66,88,20.59,101.26,1.362,4.12
300,22.55,87.4,20.36,101.27,1.099,4.12
315,22.44,87.9,20.35,101.28,1.004,4.12
330,22.38,86.8,20.1,101.29,0.702,4.12
345,22.19,87.1,19.95,101.28,0.925,4.11
400,21.79,89,19.91,101.27,0.6,4.13
415,21.62,90.5,20.01,101.29,0.726,4.11
430,21.6,90.7,20.04,101.29,0.781,4.15
445,21.59,91,20.08,101.29,0.651,4.13
500,21.57,90.7,20,101.3,1.01,4.14
515,21.49,90.1,19.81,101.31,1.091,4.15
530,21.4,89.5,19.62,101.32,1.155,4.16
545,21.25,89.3,19.44,101.32,0.865,4.28
600,21.12,89.5,19.33,101.34,0.699,8.54
615,21.13,89.3,19.31,101.35,0.791,20.74
630,21.31,88.1,19.28,101.37,0.826,38.03
645,21.91,85.6,19.4,101.38,0.871,83.2
700,23.03,81.7,19.74,101.38,0.569,123
715,23.3,80.2,19.7,101.4,1.154,164.7
730,23.79,78.8,19.9,101.42,1.158,208.9
745,23.89,79.1,20.06,101.42,1.325,256.6
800,25.12,75.4,20.49,101.42,0.883,304
815,25.67,73.9,20.68,101.42,1.211,354.9
830,25.73,74.1,20.79,101.42,1.415,405.3
845,26.07,73.5,20.99,101.42,1.537,450.8
900,26.53,71.8,21.04,101.43,1.439,497
915,26.65,70.8,20.93,101.43,1.735,544.9
930,26.94,69.99,21.02,101.43,1.819,586.2
945,27.17,68.9,20.98,101.43,1.575,627.8
1000,27.77,67.67,21.26,101.43,1.577,669.6
1015,28.14,65.55,21.09,101.43,1.584,655.8
1030,28.3,65.37,21.2,101.44,1.544,744
1045,29.04,62.24,21.1,101.43,1.275,776
1100,29.08,61.14,20.85,101.42,1.484,804
1115,29.42,59.36,20.69,101.42,1.408,836
1130,29.53,58.62,20.58,101.4,1.335,862
1145,29.87,56.84,20.41,101.38,1.859,879
1200,30.2,55.45,20.31,101.37,1.801,927
1215,30.23,55.02,20.21,101.35,2.089,880
1230,30.24,55.31,20.3,101.35,2.149,537.3
1245,30.4,55.91,20.63,101.33,2.364,719
1300,30.77,54.38,20.52,101.33,1.953,731
1315,30.78,53.43,20.24,101.33,2.23,856
1330,30.73,53.38,20.18,101.33,1.649,497
1345,31.03,52.13,20.07,101.32,2.051,524.9
1400,31.02,52.65,20.23,101.31,1.906,577.1
1415,31.53,51.63,20.38,101.31,1.868,765
1430,31.55,48.67,19.45,101.3,1.827,652
1445,32.03,46.19,19.04,101.29,2.091,571.5
1500,31.51,47.52,19.02,101.28,1.859,416.8
1515,32.19,45.2,18.84,101.26,2.067,750
1530,32.31,44.22,18.59,101.26,1.244,552.7
1545,32.74,43.73,18.82,101.25,1.859,643.1
1600,32.29,44.8,18.79,101.24,1.702,665.5
1615,32.56,43.63,18.62,101.23,1.702,610.5
1630,32.45,43.24,18.36,101.22,1.948,269.1
1645,32.13,42.68,17.87,101.22,2.566,400.8
1700,32.19,42.79,17.96,101.21,1.938,211.2
1715,32.02,43.43,18.05,101.21,1.973,254.3
1730,32.23,42.92,18.05,101.21,2.16,358.8
1745,32.04,43.33,18.03,101.22,2.444,286.1
1800,31.91,44.28,18.26,101.23,2.188,242.1
1815,31.55,45.18,18.25,101.25,2.342,193.4
1830,31.26,45.65,18.16,101.26,1.912,148
1845,31.13,46.1,18.2,101.27,1.519,101.7
1900,30.95,45.78,17.92,101.27,1.372,67.37
1915,30.58,48.16,18.39,101.28,0.83,35.83
1930,29.51,53.31,19.04,101.3,0.857,13.89
1945,28.22,61.24,20.06,101.32,0.552,6.38
2000,27.04,66.86,20.36,101.33,0.491,4.14
2015,26.55,68.76,20.35,101.33,0.471,4.12
2030,25.96,73.1,20.77,101.34,0.501,4.14
2045,25.71,74.6,20.88,101.34,0.447,4.1
2100,25.53,74.9,20.76,101.34,0.447,4.12
2115,25.44,76.3,20.98,101.34,0.454,4.1
2130,25.56,73.7,20.53,101.34,0.565,4.1
2145,25.07,77.1,20.8,101.34,1.018,4.13
2200,25.32,75.2,20.63,101.35,1.003,4.13
2215,25.09,76.6,20.71,101.35,0.732,4.14
2230,24.3,81.7,20.98,101.35,0.447,4.14
2245,23.94,83.5,20.98,101.36,0.472,4.12
2300,23.75,84.8,21.06,101.37,0.447,4.13
2315,23.64,85.4,21.06,101.37,0.504,4.15
2330,23.67,86,21.21,101.37,0.46,4.16
2345,23.61,85.7,21.09,101.37,0.614,4.15
2400,23.31,85.7,20.8,101.37,0.507,4.15
15,23.24,86.3,20.83,101.34,0.547,4.16
30,23.45,84.8,20.77,101.33,0.447,4.16
45,22.94,87,20.68,101.32,0.516,4.17
100,22.83,88.5,20.84,101.32,0.449,4.17
115,22.87,87.3,20.67,101.31,0.447,4.17
130,22.56,88.1,20.51,101.3,0.447,4.16
145,22.3,89.7,20.54,101.29,0.543,4.17
200,22.16,90.8,20.59,101.3,0.726,4.17
215,22.64,89.1,20.77,101.3,1.128,4.16
230,22.91,86.9,20.62,101.31,0.941,4.17
245,22.98,86.5,20.62,101.32,0.82,4.17
300,22.69,87.4,20.5,101.33,0.509,4.18
315,22.19,90.2,20.53,101.33,0.664,4.17
330,21.91,91.3,20.45,101.33,0.698,4.17
345,21.74,92.7,20.53,101.32,0.587,4.17
400,21.8,93.1,20.65,101.32,0.622,4.17
415,21.94,92.4,20.67,101.33,0.556,4.17
430,21.54,92.5,20.29,101.33,0.689,4.17
445,21.62,93.5,20.54,101.34,0.447,4.17
500,21.67,93.2,20.53,101.34,0.447,4.17
515,21.55,93.1,20.4,101.35,0.506,4.17
530,21.53,93,20.36,101.37,0.755,4.17
545,21.33,93,20.17,101.38,0.575,4.3
600,21.39,93.5,20.32,101.39,0.478,7.96
615,21.42,93.7,20.38,101.39,0.477,18.7
630,21.55,93.2,20.41,101.4,0.771,37.04
645,22.05,91.8,20.67,101.41,0.475,79
700,22.76,89.1,20.88,101.41,0.537,116.3
715,24.25,84.5,21.48,101.4,0.447,156.6
730,25.44,80.1,21.79,101.41,0.716,205
745,26.45,74.4,21.54,101.4,0.961,237.7
800,27.24,72.1,21.8,101.4,0.776,283.6
815,28.83,67.05,22.12,101.42,0.505,338.5
830,29.24,63.31,21.57,101.42,1.128,381.4
845,29.04,63.59,21.45,101.42,1.475,425.8
900,29.73,61.1,21.45,101.43,1.009,475.6
915,30.67,58.26,21.55,101.44,0.799,514.1
930,30.32,57.76,21.09,101.45,1.534,560.3
945,30.22,61.26,21.95,101.45,1.855,599.6
1000,30.43,59.34,21.63,101.45,2.206,641.5
1015,30.61,56.38,20.96,101.45,2.746,687.4
1030,30.66,53.72,20.22,101.46,2.765,739
1045,30.81,51.53,19.69,101.45,3.043,788
1100,30.76,52.13,19.83,101.46,2.536,762
1115,31.06,50.68,19.65,101.45,2.76,845
1130,31.15,52.49,20.3,101.45,2.345,836
1145,31.05,51.91,20.02,101.43,2.395,682.6
1200,31.43,49.73,19.69,101.43,2.278,807
1215,31.69,49.38,19.81,101.42,2.584,856
1230,31.83,48.74,19.72,101.41,2.677,903
1245,31.79,49.43,19.91,101.4,3.165,947
1300,32.26,47.21,19.6,101.4,2.766,954
1315,32.06,47.27,19.45,101.39,3.113,844
1330,32.38,44.74,18.85,101.38,3.195,965
1345,32.92,40.26,17.64,101.36,2.887,911
1400,32.77,40.41,17.57,101.34,2.389,549.3
1415,32.53,40.15,17.27,101.32,2.803,629.4
1430,33.13,39.41,17.5,101.3,3.288,846
1445,33.31,38.95,17.48,101.28,2.043,798
1500,32.99,40.43,17.78,101.27,2.803,778
1515,33.16,39.81,17.69,101.26,3.051,751
1530,33.37,38.54,17.36,101.25,2.362,675.8
1545,33.59,36.43,16.66,101.23,2.659,614
1600,33.69,35.66,16.42,101.22,1.974,626.1
1615,33.74,34.39,15.89,101.2,2.299,558.1
1630,33.56,34.11,15.61,101.19,2.773,528.1
1645,33.43,34.84,15.82,101.19,2.626,475.9
1700,33.29,35.28,15.9,101.19,2.896,425.4
1715,33.33,33.31,15.04,101.18,2.979,414
1730,33.38,31.36,14.14,101.17,2.708,352.5
1745,33.14,33.6,15,101.17,2.576,310.8
1800,33.09,33.63,14.97,101.19,2.475,255.9
1815,32.9,35.41,15.62,101.19,2.008,198
1830,32.66,36.24,15.76,101.2,1.858,120.6
1845,31.91,39.13,16.3,101.21,1.376,75.2
1900,31.34,42.76,17.2,101.22,1.873,71.8
1915,30.74,45.61,17.67,101.24,1.905,40.49
1930,30.06,48.46,18.02,101.26,1.307,16.79
1945,29.5,50.55,18.18,101.28,1.182,5.67
2000,29.06,52.04,18.24,101.31,0.825,4.16
2015,28.63,53.57,18.3,101.33,0.915,4.13
2030,27.47,61.13,19.3,101.34,0.588,4.16
2045,26.11,66.5,19.4,101.35,0.519,4.15
2100,25.65,68.79,19.5,101.35,0.639,4.16
2115,25.1,71.3,19.55,101.34,0.483,4.16
2130,24.51,74.3,19.65,101.34,0.477,4.17
2145,24.5,74.4,19.65,101.35,0.673,4.17
2200,24.55,75.4,19.93,101.35,0.49,4.16
2215,23.74,79.7,20.03,101.33,0.555,4.17
2230,24.02,76.5,19.64,101.32,0.522,4.17
2245,23.95,75.6,19.39,101.31,0.485,4.16
2300,23.57,79.4,19.81,101.32,0.607,4.17
2315,23.26,81.3,19.88,101.31,0.578,4.16
2330,23.72,77.5,19.58,101.31,0.592,4.17
2345,23.19,80.1,19.58,101.31,1.045,4.17
2400,23.01,79.3,19.25,101.31,1.117,4.17
15,23.39,75.4,18.82,101.31,0.864,4.17
30,23.34,76.3,18.95,101.31,0.977,4.16
45,23.6,74.4,18.79,101.3,1.027,4.17
100,23.75,73.9,18.82,101.3,0.869,4.17
115,23.73,75,19.04,101.29,1.167,4.17
130,22.84,80.7,19.36,101.27,0.736,4.17
145,22.96,79.1,19.16,101.27,1.07,4.17
200,22.8,80.1,19.2,101.26,0.822,4.17
215,22.22,84,19.4,101.24,0.567,4.17
230,22.28,83.1,19.29,101.22,0.727,4.17
245,22.29,82.7,19.23,101.21,0.939,4.17
300,22.01,84.3,19.25,101.2,0.531,4.17
315,21.54,87.3,19.35,101.18,0.454,4.17
330,21.68,85.9,19.23,101.18,0.448,4.17
345,22.12,83.3,19.16,101.17,0.826,4.17
400,21.58,85.7,19.09,101.15,0.669,4.17
415,21.52,86.3,19.15,101.14,0.502,4.18
430,21.93,82,18.73,101.15,0.877,4.17
445,21.8,83.3,18.86,101.17,1.157,4.17
500,21.41,85.2,18.83,101.19,1.118,4.17
515,21.25,86.9,18.99,101.19,1.195,4.17
530,21.4,86.9,19.13,101.2,0.823,4.17
545,21.2,88.3,19.2,101.21,0.901,4.99
600,21.22,89.2,19.39,101.23,1.011,7.98
615,21.76,86.8,19.47,101.24,1.111,26.02
630,21.75,87.6,19.63,101.25,0.573,53.57
645,22,87.1,19.77,101.25,0.523,70.9
700,22.25,85.9,19.81,101.25,1.404,97.6
715,22.72,85.5,20.17,101.26,1.448,142.4
730,23.17,84.1,20.35,101.27,1.793,186.3
745,23.63,83.3,20.64,101.28,1.763,227.9
800,24.37,80.6,20.84,101.29,2.048,274.4
815,25.03,78.3,21.01,101.3,2.027,326.7
830,25.64,76.1,21.12,101.3,2.087,384.5
845,26.61,72.5,21.26,101.3,2.674,436.8
900,27.35,69.84,21.37,101.29,2.863,477.8
915,28,68.5,21.68,101.3,2.645,519
930,28.36,66.21,21.46,101.31,3,571.9
945,28.76,64.57,21.43,101.31,3.7,627.6
1000,29.29,62.29,21.35,101.31,3.033,709
1015,29.75,59.46,21.02,101.3,3.156,690.7
1030,29.64,58.95,20.78,101.3,3.587,488.5
1045,29.85,59.09,21.01,101.3,4.057,656.1
1100,30.06,55.95,20.32,101.28,4.237,734
1115,30.84,53.26,20.24,101.27,3.725,702
1130,30.33,55.02,20.3,101.25,4.195,634.8
1145,30.75,50.75,19.39,101.24,3.869,703
1200,30.86,49.82,19.19,101.23,3.779,728
1215,30.99,50.68,19.58,101.22,3.67,768
1230,31.05,50.07,19.44,101.2,3.215,659.4
1245,31.17,49.98,19.53,101.18,4.218,844
1300,31.36,49.61,19.58,101.17,3.988,861
1315,31.78,48.04,19.45,101.15,3.821,924
1330,31.85,47.21,19.23,101.14,4.051,896
1345,32.25,46.77,19.45,101.11,4.047,897
1400,32.25,44.91,18.79,101.08,3.856,850
1415,32.52,42.96,18.33,101.06,3.847,903
1430,32.52,42.44,18.14,101.04,4.574,826
1445,32.67,39.41,17.09,101.04,4.659,806
1500,32.96,39.15,17.24,101.02,3.785,796
1515,33.23,37.75,16.91,101.01,3.737,765
1530,32.73,39.68,17.25,101,4.204,458.5
1545,32.36,42.59,18.05,100.95,3.888,577.2
1600,32.54,43.8,18.65,100.95,4.473,647.7
1615,32.43,42.91,18.23,100.95,4.467,453.5
1630,32.28,43.48,18.31,100.96,4.071,376.6
1645,31.93,43.16,17.87,100.96,2.729,218.1
1700,31.67,44.37,18.08,100.95,1.512,108.2
1715,31.6,45.32,18.35,100.96,1.56,107.9
1730,27.64,69.46,21.39,101,2.469,41.67
1745,24.66,80.1,21.02,101.02,2.712,22.32
1800,23.63,83,20.59,101.14,3.971,6.63
1815,22.67,88.7,20.73,101.1,3.329,17.48
1830,22.36,92.1,21.03,101.05,1.923,30.03
1845,22.31,93.4,21.21,101.02,0.888,28.96
1900,22.41,93.8,21.39,101,1.042,46.39
1915,22.62,94.2,21.66,100.99,0.551,25.88
1930,22.81,94.6,21.91,100.98,0.992,9.08
1945,22.71,94.5,21.79,101.05,3.215,4.92
2000,22.69,94.3,21.74,101.07,2.33,4.16
2015,22.78,93.8,21.74,101.07,1.74,4.16
2030,22.96,92.7,21.74,101.08,1.488,4.15
2045,23.01,92.2,21.7,101.07,1.091,4.16
2100,23.12,91.3,21.64,101.08,1.48,4.16
2115,23.41,88.7,21.46,101.09,1.913,4.17
2130,23.45,88.2,21.41,101.11,1.764,4.17
2145,23.14,90.2,21.46,101.12,1.756,4.17
2200,23.04,91,21.5,101.11,1.859,4.17
2215,23.08,90.4,21.44,101.09,1.791,4.17
2230,23.04,90.7,21.46,101.09,1.914,4.17
2245,23.12,90.2,21.44,101.1,1.962,4.17
2300,23.04,90.5,21.41,101.1,2.107,4.17
2315,23.12,89.3,21.27,101.1,2.702,4.17
2330,22.92,89.9,21.2,101.1,2.607,4.17
2345,22.66,91.3,21.18,101.1,2.546,4.17
2400,22.51,91.9,21.15,101.11,2.808,4.17
15,22.42,91.7,21.02,101.1,3.055,4.17
30,22.26,91.7,20.86,101.09,2.64,4.16
45,22.1,91.4,20.65,101.08,2.845,4.17
100,21.92,90.5,20.31,101.08,3.107,4.16
115,21.75,90.8,20.21,101.08,2.589,4.16
130,21.59,91.9,20.24,101.08,2.483,4.17
145,21.41,92.1,20.08,101.06,2.77,4.17
200,21.2,92,19.86,101.05,2.825,4.18
215,21.06,91.9,19.71,101.07,2.612,4.17
230,20.9,91.8,19.53,101.07,2.345,4.18
245,20.73,92,19.4,101.08,2.135,4.17
300,20.6,92.2,19.32,101.09,1.989,4.18
315,20.5,92.5,19.25,101.09,1.658,4.17
330,20.55,92.5,19.31,101.1,1.631,4.17
345,20.64,92.1,19.33,101.11,1.461,4.18
400,20.73,91.3,19.28,101.13,1.758,4.18
415,20.66,91.3,19.2,101.14,1.275,4.18
430,20.61,91.5,19.2,101.15,1.072,4.18
445,20.72,91.1,19.24,101.17,1.339,4.18
500,21.12,87.2,18.93,101.17,2.064,4.18
515,21.28,84.4,18.56,101.2,1.748,4.17
530,21.2,82.6,18.14,101.22,1.899,4.17
545,21.05,81.2,17.71,101.24,1.789,4.23
600,20.9,79.7,17.27,101.25,1.503,6.82
615,20.7,79.8,17.1,101.27,1.1,16.58
630,20.61,80.4,17.12,101.28,1.471,27.31
645,20.6,79.5,16.94,101.28,1.867,39.46
700,20.61,79.4,16.92,101.27,1.716,54.74
715,20.78,78.3,16.87,101.28,1.43,74.7
730,20.91,77.5,16.84,101.3,1.723,114.8
745,21.45,75.1,16.86,101.31,1.893,212.2
800,21.66,72.5,16.52,101.34,2.237,158.3
815,21.74,70.5,16.16,101.38,2.138,182.5
830,22.06,67.89,15.87,101.39,2.32,217.7
845,22.02,67.12,15.66,101.4,2.649,202.2
900,22.02,67.39,15.73,101.4,2.362,216
915,22.31,65.08,15.45,101.39,2.507,379.5
930,22.95,63.26,15.62,101.39,3.174,541
945,23.54,58.86,15.05,101.4,3.827,723
1000,23.7,56.31,14.51,101.42,3.716,703
1015,24.02,57.01,15,101.43,3.45,706
1030,24.34,55.83,14.97,101.43,3.059,740
1045,24.72,55.32,15.18,101.43,2.913,789
1100,25.22,54.58,15.44,101.43,2.339,815
1115,25.14,55.43,15.61,101.42,2.885,843
1130,25.61,51.98,15.04,101.41,2.45,865
1145,25.65,52.04,15.08,101.41,2.723,885
1200,25.76,52.74,15.41,101.4,3.055,905
1215,26.09,53.17,15.84,101.38,2.739,912
1230,26.33,51.33,15.51,101.38,2.813,873
1245,26.41,49.8,15.11,101.38,2.584,979
1300,26.52,48.86,14.9,101.38,2.345,732
1315,27.04,47.11,14.82,101.37,2.144,758
1330,27.22,46.77,14.87,101.36,2.373,883
1345,27.02,46.69,14.66,101.36,2.406,649.2
1400,27.49,45.54,14.7,101.35,2.313,889
1415,27.44,45.69,14.71,101.33,2.302,586.2
1430,27.23,45.88,14.58,101.33,2.086,568.5
1445,27.69,43.52,14.19,101.33,2.072,708
1500,27.56,43.7,14.12,101.32,1.932,656.8
1515,27.89,44.55,14.73,101.32,2.147,704
1530,27.8,43.55,14.29,101.32,2.266,589.9
1545,27.9,43.66,14.42,101.32,1.631,603.9
1600,28.46,39.95,13.56,101.32,2.094,676.9
1615,28.37,37.54,12.52,101.32,2.724,636.4
1630,28.64,38.8,13.27,101.31,2.076,624.7
1645,28.5,38.56,13.06,101.31,2.21,452.1
1700,28.27,40.16,13.47,101.31,1.486,430.7
1715,28.55,39.04,13.29,101.31,1.787,470.8
1730,28.07,40.5,13.42,101.3,2.144,394.5
1745,27.82,41.81,13.68,101.3,2.363,316.5
1800,27.47,42.23,13.52,101.3,1.975,259.6
1815,27.48,42.13,13.5,101.31,1.695,206.9
1830,27.13,42.35,13.26,101.32,1.594,149.7
1845,26.58,43.94,13.33,101.34,1.742,105.4
1900,26.1,44.87,13.22,101.35,1.623,49.18
1915,25.48,47.29,13.46,101.36,1.186,23.91
1930,24.73,50.94,13.91,101.37,1.045,11.43
1945,23.73,56.35,14.54,101.39,0.714,5.3
2000,23.08,59.34,14.74,101.4,0.542,4.17
2015,22.75,61.18,14.91,101.41,0.704,4.17
2030,21.8,68.41,15.74,101.42,0.678,4.17
2045,21.49,68.21,15.4,101.44,0.573,4.17
2100,22.07,64.23,15,101.47,0.88,4.17
2115,22.67,58.96,14.26,101.5,1.083,4.17
2130,23.34,52.17,12.99,101.51,1.549,4.18
2145,23.08,54.31,13.37,101.53,1.066,4.18
2200,22.27,60.05,14.16,101.55,0.642,4.18
2215,21.99,62.9,14.61,101.54,0.918,4.18
2230,21.7,65.13,14.88,101.54,0.925,4.17
2245,21.55,65.66,14.86,101.53,1.081,4.18
2300,21.34,66.76,14.92,101.54,0.757,4.18
2315,21.1,68.1,15,101.54,1.248,4.17
2330,20.96,67.19,14.66,101.54,1.371,4.17
2345,20.53,67.72,14.38,101.54,1.084,4.17
2400,19.92,69.24,14.13,101.54,0.815,4.17
15,19.62,69.25,13.85,101.54,0.7,4.17
30,18.89,73.4,14.03,101.54,0.805,4.17
45,18.15,76.4,13.96,101.54,0.714,4.17
100,17.91,76.4,13.71,101.54,0.613,4.17
115,17.78,75.4,13.39,101.54,0.695,4.17
130,17.73,72.8,12.82,101.55,0.742,4.17
145,18.04,69,12.27,101.57,1.019,4.17
200,18.54,65.04,11.86,101.57,1.506,4.17
215,18.46,65.38,11.86,101.58,1.552,4.17
230,18.12,67.22,11.96,101.59,1.569,4.17
245,17.84,68.74,12.04,101.61,1.417,4.17
300,17.64,69.94,12.11,101.61,1.623,4.17
315,17.43,71.2,12.18,101.62,1.644,4.17
330,17.27,71.8,12.14,101.63,1.598,4.17
345,17.18,72,12.1,101.65,1.817,4.17
400,17.1,72,12.03,101.65,2.001,4.17
415,17.08,71.4,11.87,101.66,1.96,4.17
430,16.91,71.7,11.79,101.68,1.821,4.17
445,16.66,72.6,11.72,101.69,1.599,4.17
500,16.44,72.9,11.58,101.7,1.758,4.17
515,16.28,72.6,11.36,101.72,1.845,4.17
530,16.16,72.4,11.21,101.74,1.705,4.17
545,16,72.7,11.12,101.77,1.566,4.18
600,15.83,73.3,11.07,101.79,1.533,7.22
615,15.73,73.6,11.04,101.81,1.512,17.6
630,15.71,73.2,10.95,101.82,1.713,30.09
645,16.01,71.5,10.89,101.84,1.794,76.9
700,16.51,68.83,10.78,101.84,1.955,120.2
715,16.98,66.65,10.75,101.84,2.04,164
730,17.37,65.74,10.91,101.86,2.128,211.5
745,17.83,64.59,11.08,101.87,2.479,262
800,18.15,63.8,11.21,101.87,2.672,314.4
815,18.51,62.54,11.24,101.89,3.197,366.3
830,18.81,62.18,11.44,101.91,2.88,417.3
845,19.41,61.54,11.84,101.93,2.703,468.2
900,19.8,58.81,11.53,101.93,3.32,516.6
915,20.31,57.28,11.6,101.94,3.093,565.7
930,20.98,53.91,11.31,101.95,3.102,612.3
945,21.09,52.41,10.99,101.96,3.955,654.5
1000,21.48,51.7,11.14,101.97,4.078,694.7
1015,21.84,49.57,10.84,101.97,3.528,732
1030,22.3,49.12,11.13,101.97,3.754,766
1045,22.48,48.02,10.95,101.97,3.961,798
1100,22.59,48.27,11.13,101.96,4.146,827
1115,23.01,48.2,11.49,101.97,3.239,851
1130,23.16,47.61,11.44,101.96,3.13,874
1145,23.25,48.35,11.76,101.94,3.406,892
1200,23.48,47.26,11.62,101.93,2.835,906
1215,23.88,47.07,11.93,101.92,2.622,914
1230,23.95,46.64,11.85,101.9,2.223,922
1245,24.28,47.82,12.54,101.89,2.224,929
1300,24.6,46.58,12.43,101.88,2.309,928
1315,24.91,45.24,12.26,101.87,2.209,924
1330,25.23,45.15,12.53,101.84,1.85,917
1345,25.35,44.27,12.33,101.83,2.262,920
1400,25.57,44.47,12.6,101.81,2.115,875
1415,25.97,41.34,11.84,101.81,2.242,886
1430,25.96,41.12,11.76,101.79,2.228,883
1445,26.31,40.67,11.91,101.78,2.257,853
1500,26.31,41.05,12.05,101.77,2.411,626.9
1515,26.47,39.93,11.76,101.75,2.32,738
1530,26.61,39.23,11.62,101.73,2.3,608.6
1545,26.24,40.1,11.63,101.73,1.792,604.6
1600,26.66,39.77,11.88,101.73,2.185,732
1615,26.63,37.94,11.15,101.74,2.132,503.9
1630,26.75,37.19,10.94,101.72,1.891,574.1
1645,26.62,37.17,10.83,101.73,2.643,584.7
1700,26.72,37.1,10.89,101.74,1.777,463.6
1715,26.63,36.69,10.64,101.75,1.933,415.9
1730,26.37,39.09,11.36,101.75,2.031,380.6
1745,25.92,40.11,11.35,101.76,1.919,234.6
1800,25.77,41.3,11.65,101.76,2.088,263.1
1815,25.66,42.57,12.02,101.76,1.331,200.2
1830,25.57,43.34,12.21,101.77,1.65,162.1
1845,25.08,44.79,12.26,101.78,1.331,115.4
1900,24.58,45.87,12.18,101.79,1.367,72.4
1915,24,47.19,12.07,101.79,1.256,35.82
1930,23.25,49.24,12.04,101.8,0.949,13.09
1945,22.63,51.85,12.25,101.81,0.813,5.56
2000,22.17,53.52,12.31,101.82,0.875,4.17
2015,21.48,56.97,12.61,101.83,0.672,4.17
2030,20.79,60.51,12.89,101.84,0.513,4.17
2045,20.22,63.93,13.19,101.86,0.74,4.17
2100,19.71,66.93,13.41,101.88,0.543,4.17
2115,19.24,69.53,13.55,101.89,0.525,4.17
2130,18.76,73.1,13.84,101.91,0.888,4.18
2145,18.76,71.6,13.54,101.92,0.603,4.17
2200,18.73,71.6,13.52,101.93,0.715,4.18
2215,18.57,72.8,13.6,101.93,0.966,4.17
2230,18.24,73.9,13.53,101.93,1.008,4.17
2245,18.21,74.1,13.54,101.94,0.932,4.17
2300,18.65,71.1,13.32,101.95,1.004,4.17
2315,18.44,73.4,13.6,101.94,1.202,4.17
2330,18.04,75,13.57,101.94,1.145,4.17
2345,17.8,76.6,13.66,101.95,1.204,4.17
2400,17.42,78.6,13.68,101.95,1.387,4.17
15,17.89,74.4,13.28,101.97,1.377,4.17
30,18.4,70.4,12.92,101.98,1.31,4.17
45,18.16,71.3,12.89,101.99,1.155,4.17
100,18.21,70.1,12.69,101.98,1.331,4.17
115,17.95,72.1,12.87,101.97,1.259,4.17
130,16.56,80.4,13.19,101.97,1.517,4.17
145,17.05,76.4,12.88,101.97,1.359,4.17
200,17.44,72.2,12.4,101.97,1.566,4.17
215,17.6,70.2,12.12,101.97,1.722,4.17
230,17.54,69.97,12.02,101.97,1.686,4.17
245,17.39,70.4,11.96,101.98,1.506,4.17
300,17.34,70.3,11.9,101.99,1.451,4.17
315,17.24,70.9,11.92,102,1.394,4.17
330,16.61,74.5,12.08,102.01,1.12,4.17
345,16.41,75.4,12.06,102.01,1.131,4.17
400,16.04,77.8,12.18,102.01,0.912,4.17
415,15.62,80.1,12.21,102.01,0.883,4.17
430,15.84,78.5,12.11,102.01,1.067,4.17
445,16.12,76.4,11.98,102.02,0.953,4.17
500,15.49,80.3,12.12,102.03,0.919,4.17
515,14.14,87.4,12.09,102.05,0.847,4.17
530,13.63,90.1,12.05,102.06,0.722,4.17
545,14.21,88.2,12.31,102.08,0.757,4.19
600,14.03,87.7,12.03,102.1,0.76,7.22
615,13.68,90,12.08,102.11,1.028,16.48
630,14.19,89.4,12.49,102.12,0.931,26.64
645,15.67,82.1,12.63,102.14,1.035,85.1
700,16.92,76,12.67,102.15,1.091,129.2
715,17.72,73,12.85,102.17,1.11,172.6
730,18.56,70.9,13.2,102.19,1.164,221.3
745,19.07,70.1,13.52,102.2,1.37,271.9
800,19.71,68.4,13.74,102.22,1.662,322.9
